Gene_id	Gene_Symbol	chr	pos	estimate	pvalue	fdr
ENSG00000107798	LIPA	10	89213569	-0,382667691160861	0,524939437718719	0,991746205611134
ENSG00000107807	TLX1	10	101131300	0,483777086386571	0,408985890798752	0,984558524948183
ENSG00000107815	TWNK	10	100987367	-0,321276820670112	0,598087986775085	0,99310702225313
ENSG00000107816	LZTS2	10	100996618	0,328887673252993	0,58892390487546	0,99310702225313
ENSG00000107819	SFXN3	10	101031234	0,745319359142555	0,148251242526791	0,950623853346814
ENSG00000107821	KAZALD1	10	101061989	-0,0788267958259169	0,899738642929912	0,99561231036404
ENSG00000107829	FBXW4	10	101610664	-0,302150987109262	0,621226019392748	0,99310702225313
ENSG00000107833	NPM3	10	101781325	-0,831726521015668	0,0807383435229127	0,900357690051989
ENSG00000107854	TNKS2	10	91798426	-0,28841063734979	0,637940535973667	0,99310702225313
ENSG00000107859	PITX3	10	102230186	0,436261550476366	0,462695057012818	0,990614509169527
ENSG00000107862	GBF1	10	102245371	0,409786032342774	0,493238697740058	0,991253956739197
ENSG00000107863	ARHGAP21	10	24583609	-0,126364509852477	0,83953692822548	0,993532078360381
ENSG00000107864	CPEB3	10	92046692	-0,334207068009917	0,582534133465171	0,99310702225313
ENSG00000107872	FBXL15	10	102419189	0,191891986864927	0,75718336791389	0,993332307444245
ENSG00000107874	CUEDC2	10	102423245	0,296246026445134	0,628400023682558	0,99310702225313
ENSG00000107882	SUFU	10	102503972	0,404273983875311	0,49964917544835	0,991253956739197
ENSG00000107890	ANKRD26	10	26973793	-0,201898897802274	0,744691644955641	0,99310702225313
ENSG00000107897	ACBD5	10	27168135	0,670378380983916	0,215587429408023	0,965421393857074
ENSG00000107902	LHPP	10	124461823	-0,258862044488703	0,67412550754851	0,99310702225313
ENSG00000107929	LARP4B	10	806933	-0,384194561387552	0,523143952819457	0,991746205611134
ENSG00000107937	GTPBP4	10	988434	0,0374707552168968	0,952301919460316	0,999497210238468
ENSG00000107938	EDRF1	10	125719515	0,886488507521978	0,0451187788310595	0,871021848958928
ENSG00000107949	BCCIP	10	125823546	0,525376614910243	0,363262599346621	0,982315289239729
ENSG00000107951	MTPAP	10	30309801	0,406213464227526	0,497391607921677	0,991253956739197
ENSG00000107954	NEURL1	10	103493705	-0,215864068549924	0,727303023717755	0,99310702225313
ENSG00000107957	SH3PXD2A	10	103594027	0,766401556806871	0,130678227548798	0,933255412420827
ENSG00000107959	PITRM1	10	3137728	0,208526314286889	0,736432961244028	0,99310702225313
ENSG00000107960	STN1	10	103856806	0,048448627782964	0,938337432277912	0,998397217745362
ENSG00000107968	MAP3K8	10	30434021	0,630079774597922	0,254561508005873	0,968439874535222
ENSG00000107984	DKK1	10	52314281	-0,87718314834126	0,0507053500040536	0,888394722243262
ENSG00000108001	EBF3	10	129835233	0,0158050558596102	0,979877215716958	0,999555859778735
ENSG00000108010	GLRX3	10	130136391	0,610512358407437	0,274102429103788	0,9743470140708
ENSG00000108018	SORCS1	10	106573663	-0,18643690933234	0,764003579005558	0,993532078360381
ENSG00000108021	TASOR2	10	5684731	-0,471619059064296	0,422585374184304	0,987318709417338
ENSG00000108039	XPNPEP1	10	109864766	0,170723280947099	0,783688967575378	0,993532078360381
ENSG00000108055	SMC3	10	110567684	0,0392436271138908	0,950046290307434	0,999497210238468
ENSG00000108061	SHOC2	10	110919367	-0,285830313442816	0,641087573138867	0,99310702225313
ENSG00000108064	TFAM	10	58385345	0,089102783931197	0,886701109208427	0,994509437527354
ENSG00000108091	CCDC6	10	59788747	0,420980926221518	0,480272895584797	0,991253956739197
ENSG00000108094	CUL2	10	35008504	-0,235351181263408	0,703131376445304	0,99310702225313
ENSG00000108100	CCNY	10	35247025	-0,012921842419262	0,983547857111886	0,999555859778735
ENSG00000108106	UBE2S	19	55399745	-0,0466574347756079	0,940615469711869	0,999125511853382
ENSG00000108107	RPL28	19	55385932	-0,323825259596967	0,595016640994237	0,99310702225313
ENSG00000108175	ZMIZ1	10	79068966	0,299596762272036	0,624327467086843	0,99310702225313
ENSG00000108176	DNAJC12	10	67796669	-0,49257748716116	0,399206827284331	0,984558524948183
ENSG00000108179	PPIF	10	79347469	0,378569035677145	0,529765213095885	0,991746205611134
ENSG00000108187	PBLD	10	68282660	-0,305208886634096	0,617516453668636	0,99310702225313
ENSG00000108219	TSPAN14	10	80454265	0,487103738533775	0,405282814829766	0,984558524948183
ENSG00000108231	LGI1	10	93757840	0,931270576411574	0,0214051960162862	0,84613740671208
ENSG00000108239	TBC1D12	10	94402541	-0,226697625512589	0,713851327746469	0,99310702225313
ENSG00000108255	CRYBA1	17	29246859	-0,669263780052408	0,216641183046175	0,965421393857074
ENSG00000108256	NUFIP2	17	29255839	-0,18173546289337	0,769887339462782	0,993532078360381
ENSG00000108262	GIT1	17	29573475	-0,0636583491202157	0,919002448416428	0,996608514517038
ENSG00000108298	RPL19	17	39200283	0,192471852087761	0,756458823145157	0,993332307444245
ENSG00000108306	FBXL20	17	39252663	-0,164637305494105	0,791328146277491	0,993532078360381
ENSG00000108309	RUNDC3A	17	44308413	0,728133077595109	0,163046957489815	0,952632864763804
ENSG00000108312	UBTF	17	44205033	0,614601292891964	0,269987323197447	0,972143037094319
ENSG00000108344	PSMD3	17	39980807	0,438304483638861	0,46035578718272	0,990272963782988
ENSG00000108349	CASC3	17	40140318	0,602417598759895	0,282297230534987	0,974451076196833
ENSG00000108352	RAPGEFL1	17	40177010	-0,812527505634018	0,094652915912333	0,901031181629015
ENSG00000108370	RGS9	17	65100812	0,578777548721118	0,306585133700628	0,982113493014118
ENSG00000108375	RNF43	17	58353676	-0,400454675628771	0,504101052246207	0,991253956739197
ENSG00000108379	WNT3	17	46762506	-0,731341133043383	0,160254192474991	0,95214945453794
ENSG00000108384	RAD51C	17	58692573	-0,593902916215486	0,29098507435268	0,976013485466734
ENSG00000108387	SEPTIN4	17	58520250	0,122153431704486	0,844857081174955	0,993532078360381
ENSG00000108389	MTMR4	17	58489529	0,81585653217755	0,0921919850091358	0,900357690051989
ENSG00000108395	TRIM37	17	58982638	-0,632460560815597	0,25221053674701	0,967347817926321
ENSG00000108405	P2RX1	17	3896592	0,21408552731865	0,729514587290127	0,99310702225313
ENSG00000108406	DHX40	17	59565558	0,846285639717828	0,0706528361842535	0,900141263873841
ENSG00000108423	TUBD1	17	59859479	0,0370441473950753	0,952844716279426	0,999509917921462
ENSG00000108424	KPNB1	17	47649476	0,927267260509354	0,0232880469447066	0,84613740671208
ENSG00000108443	RPS6KB1	17	59893046	-0,865032414868266	0,0583021275926319	0,888394722243262
ENSG00000108448	TRIM16L	17	18697998	0,401792354368547	0,502540893684626	0,991253956739197
ENSG00000108465	CDK5RAP3	17	47967810	0,775268543272466	0,123486376629015	0,928465779262472
ENSG00000108468	CBX1	17	48070052	-0,401604567921979	0,502759852139598	0,991253956739197
ENSG00000108469	RECQL5	17	75626845	0,12309265131135	0,843670254385824	0,993532078360381
ENSG00000108474	PIGL	17	16217191	-0,541777867243888	0,345601395275746	0,982113493014118
ENSG00000108479	GALK1	17	75751594	0,424969634699646	0,475670988189833	0,991253956739197
ENSG00000108506	INTS2	17	61865367	-0,61095437000121	0,273656794210655	0,9743470140708
ENSG00000108509	CAMTA2	17	4967992	-0,838932914931514	0,0756942574348135	0,900357690051989
ENSG00000108510	MED13	17	61942605	-0,18189030263173	0,769693477223282	0,993532078360381
ENSG00000108515	ENO3	17	4948092	-0,477973000830111	0,415465339468434	0,986331567299945
ENSG00000108518	PFN1	17	4945652	0,260488383864636	0,672125822140622	0,99310702225313
ENSG00000108523	RNF167	17	4940008	0,266738820291434	0,664449031982688	0,99310702225313
ENSG00000108528	SLC25A11	17	4937130	-0,116323691959365	0,852226769669179	0,993532078360381
ENSG00000108551	RASD1	17	17494437	-0,0755761649909567	0,903865120522593	0,996062456789549
ENSG00000108556	CHRNE	17	4897771	0,718576752201658	0,171448182563946	0,955023126173217
ENSG00000108557	RAI1	17	17681458	0,176693175009878	0,776203432561312	0,993532078360381
ENSG00000108559	NUP88	17	5359668	0,784916990593995	0,115800425311663	0,923389055000454
ENSG00000108561	C1QBP	17	5432777	0,105490628882366	0,865934692566802	0,994288405662175
ENSG00000108578	BLMH	17	30248203	0,466525352447741	0,428313104689251	0,98800131297032
ENSG00000108582	CPD	17	30378927	-0,0686188189173391	0,91270041755381	0,996321568821951
ENSG00000108587	GOSR1	17	30477362	0,197193225929732	0,750562589280679	0,99310702225313
ENSG00000108588	CCDC47	17	63745255	-0,375475303124398	0,533413587603394	0,991746205611134
ENSG00000108590	MED31	17	6643311	0,538254791403353	0,349376817547912	0,982218422781925
ENSG00000108591	DRG2	17	18087892	0,125281484731484	0,84090491964541	0,993532078360381
ENSG00000108592	FTSJ3	17	63819433	0,459913926201666	0,435773417944027	0,990004736439828
ENSG00000108599	AKAP10	17	19904302	-0,17471577733758	0,778681965063932	0,993532078360381
ENSG00000108602	ALDH3A1	17	19737984	-0,642739260148427	0,242128671142596	0,965421393857074
ENSG00000108604	SMARCD2	17	63832081	0,561799472319198	0,324341960344736	0,982113493014118
ENSG00000108622	ICAM2	17	64002594	-0,213173892359291	0,730648521144242	0,99310702225313
ENSG00000108639	SYNGR2	17	78168581	-0,638601995140714	0,246173308869043	0,965421393857074
ENSG00000108641	B9D1	17	19334308	0,649536904423925	0,235523012414233	0,965421393857074
ENSG00000108651	UTP6	17	31860904	0,221521511415868	0,720274118396154	0,99310702225313
ENSG00000108654	DDX5	17	64498254	0,869003388403391	0,0557828657198237	0,888394722243262
ENSG00000108666	C17orf75	17	32324565	-0,163470354993164	0,792793823084474	0,993532078360381
ENSG00000108669	CYTH1	17	78674048	0,204504901442054	0,741442804366417	0,99310702225313
ENSG00000108671	PSMD11	17	32444379	-0,180106153981746	0,771927605659862	0,993532078360381
ENSG00000108679	LGALS3BP	17	78971238	-0,261843577788885	0,670460220683866	0,99310702225313
ENSG00000108684	ASIC2	17	33013087	-0,440450334270621	0,457901461922515	0,990272963782988
ENSG00000108733	PEX12	17	35574795	-0,490540487145789	0,401465438729656	0,984558524948183
ENSG00000108771	DHX58	17	42101404	0,773557722485372	0,12486453327754	0,928465779262472
ENSG00000108773	KAT2A	17	42113111	0,70625683797118	0,182455791088945	0,957302676590038
ENSG00000108788	MLX	17	42567072	0,544632211651923	0,342550068888454	0,982113493014118
ENSG00000108797	CNTNAP1	17	42682531	-0,0240065463979592	0,969436851992539	0,999509917921462
ENSG00000108798	ABI3	17	49210411	-0,354026468298465	0,558840959402872	0,99310702225313
ENSG00000108799	EZH1	17	42700275	0,124948662458945	0,841325352297028	0,993532078360381
ENSG00000108813	DLX4	17	49968970	-0,157837906823578	0,799872117244876	0,993532078360381
ENSG00000108819	PPP1R9B	17	50133737	0,558516192120128	0,327804943278033	0,982113493014118
ENSG00000108821	COL1A1	17	50184101	-0,10552012373174	0,865897348157181	0,994288405662175
ENSG00000108823	SGCA	17	50164214	-0,459932123514115	0,435752844349282	0,990004736439828
ENSG00000108826	MRPL27	17	50367857	0,548643564897528	0,338273284378655	0,982113493014118
ENSG00000108828	VAT1	17	43014607	-0,033370810579038	0,957518851691632	0,999509917921462
ENSG00000108829	LRRC59	17	50375059	0,612649370335985	0,271949681007659	0,973507343773779
ENSG00000108830	RND2	17	43025231	-0,816603789467533	0,091642314106428	0,900357690051989
ENSG00000108839	ALOX12	17	6996049	-0,441660156984435	0,456518989205179	0,990272963782988
ENSG00000108840	HDAC5	17	44076746	0,529907500052446	0,358362116509646	0,982315289239729
ENSG00000108846	ABCC3	17	50634777	0,121101480368179	0,846186523311625	0,993532078360381
ENSG00000108848	LUC7L3	17	50719565	0,781240734637941	0,118711480489285	0,92807555466971
ENSG00000108852	MPP2	17	43875357	0,692735257801778	0,194758763595896	0,965421393857074
ENSG00000108854	SMURF2	17	64542282	0,407204969846314	0,496238310715414	0,991253956739197
ENSG00000108861	DUSP3	17	43766125	-0,879111299986738	0,0495309053609155	0,887659634361442
ENSG00000108883	EFTUD2	17	44849948	0,646321492573935	0,238641402562053	0,965421393857074
ENSG00000108924	HLF	17	55264960	0,271236281899521	0,658933743605048	0,99310702225313
ENSG00000108932	SLC16A6	17	68267026	-0,827084497541405	0,0840401448631996	0,900357690051989
ENSG00000108946	PRKAR1A	17	68511780	0,0647907823542849	0,917563566477185	0,996321568821951
ENSG00000108947	EFNB3	17	7705202	-0,509239498961151	0,380845849699281	0,984558524948183
ENSG00000108950	FAM20A	17	68535113	-0,0326561408059865	0,958428301483296	0,999509917921462
ENSG00000108953	YWHAE	17	1344275	0,876234290846418	0,051286482851763	0,888394722243262
ENSG00000108960	MMD	17	55392622	0,600235915997911	0,284516704382469	0,974467335992212
ENSG00000108961	RANGRF	17	8288654	-0,00685083578089859	0,99127731320198	0,999922672134254
ENSG00000108963	DPH1	17	2030137	-0,115657005481303	0,853069891781804	0,993532078360381
ENSG00000108984	MAP2K6	17	69414697	0,711417709676359	0,177820793874619	0,95679425076844
ENSG00000109016	DHRS7B	17	21123364	0,219867357174818	0,722328321768445	0,99310702225313
ENSG00000109046	WSB1	17	27294076	0,73308053215653	0,158745829074135	0,95214945453794
ENSG00000109062	SLC9A3R1	17	74748628	0,447139670488473	0,45026904477823	0,990272963782988
ENSG00000109063	MYH3	17	10628526	-0,207945070896728	0,737156800161915	0,99310702225313
ENSG00000109065	NAT9	17	74770529	0,203940221612812	0,742146624324531	0,99310702225313
ENSG00000109066	TMEM104	17	74776499	-0,844611758797323	0,0717910435067785	0,900357690051989
ENSG00000109079	TNFAIP1	17	28335602	0,710011984164827	0,179079900137135	0,95679425076844
ENSG00000109083	IFT20	17	28328325	-0,55199548574129	0,334709872050438	0,982113493014118
ENSG00000109084	TMEM97	17	28319200	0,772264035976094	0,12590968802596	0,928465779262472
ENSG00000109089	CDR2L	17	74987632	0,477625420020421	0,415854109144486	0,986331567299945
ENSG00000109099	PMP22	17	15229773	0,422145431305623	0,478928390281374	0,991253956739197
ENSG00000109111	SUPT6H	17	28662198	0,486411340803002	0,406052914794477	0,984558524948183
ENSG00000109113	RAB34	17	28714281	0,803404391511859	0,101497151905021	0,902285021306335
ENSG00000109118	PHF12	17	28905250	-0,341192279407376	0,574162786492735	0,99310702225313
ENSG00000109133	TMEM33	4	41935129	-0,342163966965366	0,573000053350938	0,99310702225313
ENSG00000109171	SLAIN2	4	48341529	0,146517518145888	0,814117731368589	0,993532078360381
ENSG00000109180	OCIAD1	4	48805212	0,0916164715552836	0,883513676284259	0,994486163280164
ENSG00000109184	DCUN1D4	4	51843000	-0,178207372031492	0,774306094012034	0,993532078360381
ENSG00000109189	USP46	4	52590960	-0,581495488973011	0,303766419284528	0,982113493014118
ENSG00000109193	SULT1E1	4	69841212	-0,650384066358243	0,234703280542226	0,965421393857074
ENSG00000109220	CHIC2	4	54009789	-0,494357273154941	0,397235860147548	0,984558524948183
ENSG00000109255	NMU	4	55595229	0,145684346014137	0,81516717603145	0,993532078360381
ENSG00000109265	CRACD	4	56049098	-0,360695148570631	0,550910831109597	0,992713144981325
ENSG00000109270	LAMTOR3	4	99878336	0,161185978617931	0,79566380405057	0,993532078360381
ENSG00000109320	NFKB1	4	102501330	-0,264596089942776	0,667079201485821	0,99310702225313
ENSG00000109321	AREG	4	74445136	-0,352825033235092	0,560271950087937	0,99310702225313
ENSG00000109323	MANBA	4	102630770	0,298508451315347	0,625649734138025	0,99310702225313
ENSG00000109332	UBE2D3	4	102794383	-0,0704699535649227	0,910349186537552	0,996262358406795
ENSG00000109339	MAPK10	4	85990007	0,449916519064348	0,447109043520745	0,990272963782988
ENSG00000109381	ELF2	4	139028112	-0,852582835764866	0,0664219568623802	0,899047298110961
ENSG00000109390	NDUFC1	4	139266880	0,102706552670711	0,869460228394309	0,994288405662175
ENSG00000109436	TBC1D9	4	140620782	-0,626180928779241	0,258424158222056	0,969706856714198
ENSG00000109445	ZNF330	4	141220887	0,0723668996604365	0,90794008763879	0,996079725731513
ENSG00000109452	INPP4B	4	142023160	-0,726857654080945	0,164161148876872	0,953747428667611
ENSG00000109458	GAB1	4	143336762	-0,103496102869276	0,868460299199942	0,994288405662175
ENSG00000109466	KLHL2	4	165207561	0,217070213691803	0,725803723997962	0,99310702225313
ENSG00000109472	CPE	4	165361194	-0,320807619426295	0,598653768612634	0,99310702225313
ENSG00000109475	RPL34	4	108620569	0,138393559294121	0,824355953932657	0,993532078360381
ENSG00000109501	WFS1	4	6269849	0,970482024965194	0,00606081999005528	0,832033781075113
ENSG00000109519	GRPEL1	4	7058895	0,842710441322482	0,0730907283167064	0,900357690051989
ENSG00000109534	GAR1	4	109815510	-0,469911324450074	0,424503717284944	0,987417559523569
ENSG00000109536	FRG1	4	189940870	0,504237024814038	0,386336853882435	0,984558524948183
ENSG00000109572	CLCN3	4	169612633	-0,160407655840883	0,796641900117394	0,993532078360381
ENSG00000109576	AADAT	4	170060222	0,345395637073887	0,569136154507331	0,99310702225313
ENSG00000109586	GALNT7	4	173168811	-0,488501934013199	0,403728749659485	0,984558524948183
ENSG00000109606	DHX15	4	24517441	-0,473844177886079	0,420088820856132	0,987318709417338
ENSG00000109618	SEPSECS	4	25120014	-0,948637518405464	0,0138652694185789	0,832033781075113
ENSG00000109654	TRIM2	4	153152163	-0,882054790024133	0,0477548813428877	0,879668083820201
ENSG00000109667	SLC2A9	4	9771153	0,209534322477809	0,735177877588418	0,99310702225313
ENSG00000109670	FBXW7	4	152320544	-0,206315389571622	0,739186775435245	0,99310702225313
ENSG00000109674	NEIL3	4	177309874	0,201801168485222	0,744813516516168	0,99310702225313
ENSG00000109680	TBC1D19	4	26576437	0,231063874521579	0,708439625699397	0,99310702225313
ENSG00000109684	CLNK	4	10486395	0,367046126785051	0,543378852415026	0,991746205611134
ENSG00000109685	NSD2	4	1871393	0,0310067673431638	0,960527284564537	0,999509917921462
ENSG00000109686	SH3D19	4	151102751	-0,761208837407514	0,134945620543661	0,938195572748852
ENSG00000109689	STIM2	4	26857601	0,311337276073775	0,610093578014828	0,99310702225313
